Date,Open,High,Low,Close,Volume
2025-01-17,198.0500030517578,198.80999755859375,195.30999755859375,197.5500030517578,22109100
2025-01-16,195.8249969482422,196.97999572753906,194.3000030517578,194.41000366210938,13449600
2025-01-15,194.35000610351562,197.8000030517578,193.3300018310547,196.97999572753906,12894900
2025-01-14,192.5,193.27000427246094,189.63999938964844,191.0500030517578,13651200
2025-01-13,191.35000610351562,192.49000549316406,188.66000366210938,192.2899932861328,13169100
2025-01-10,195.4199981689453,197.6199951171875,191.60000610351562,193.1699981689453,20753800
2025-01-08,193.9499969482422,197.63999938964844,193.75,195.38999938964844,14335300
2025-01-07,198.27000427246094,202.13999938964844,195.94000244140625,196.7100067138672,16966800
2025-01-06,195.14999389648438,199.55999755859375,195.05999755859375,197.9600067138672,19483300
2025-01-03,192.72500610351562,194.5,191.35000610351562,193.1300048828125,12875000
2025-01-02,191.48500061035156,193.1999969482422,188.7100067138672,190.6300048828125,17545200
2024-12-31,192.44500732421875,193.25,189.5800018310547,190.44000244140625,14355200
2024-12-30,190.86500549316406,193.77999877929688,190.36000061035156,192.69000244140625,12209500
2024-12-27,196.47000122070312,196.8000030517578,191.9720001220703,194.0399932861328,14693000
2024-12-26,196.74000549316406,198.16000366210938,195.8699951171875,197.10000610351562,7907900
2024-12-24,196.1699981689453,197.6699981689453,195.197998046875,197.57000732421875,6809800
2024-12-23,194.02999877929688,196.49000549316406,191.6300048828125,195.99000549316406,15235900
2024-12-20,187.00999450683594,194.13499450683594,186.3699951171875,192.9600067138672,45319700
2024-12-19,193.27999877929688,194.60000610351562,189.52000427246094,189.6999969482422,26981200
2024-12-18,196.8300018310547,198.69000244140625,189.27999877929688,190.14999389648438,27638400
2024-12-17,198.52999877929688,202.8800048828125,196.69000244140625,197.1199951171875,24129500
2024-12-16,194.36500549316406,200.63999938964844,194.11000061035156,198.16000366210938,32248600
2024-12-13,192.7100067138672,194.33999633789062,191.25999450683594,191.3800048828125,18883200
2024-12-12,196.3000030517578,196.7050018310547,193.27999877929688,193.6300048828125,25197800
2024-12-11,186.6999969482422,196.88999938964844,186.25999450683594,196.7100067138672,41664500
2024-12-10,184.53500366210938,188.02999877929688,182.6699981689453,186.52999877929688,34317400
2024-12-09,175.71499633789062,178.0399932861328,175.39999389648438,177.10000610351562,19887800
2024-12-06,173.68296556469517,176.63861208568355,173.35333768886213,176.29000854492188,13319500
2024-12-05,177.119071409662,177.5086288588593,173.8128094406053,174.1124725341797,16145500
2024-12-04,172.58421037119035,176.2300682189443,172.55424558548813,175.8904571533203,18239800
2024-12-03,172.92382163041665,174.12247402584057,172.3145122512922,172.82394409179688,15721500
2024-12-02,170.12700711841413,173.40328912685484,170.07706072822788,172.7839813232422,16593400
2024-11-29,169.86727807542474,170.67635770909138,168.5587650637913,170.2967987060547,9250700
2024-11-27,170.48657834214197,170.94606377703184,169.47772835969613,170.62643432617188,12433400
2024-11-26,169.29794186488792,171.30065946360386,169.2379970531637,170.42665100097656,14937500
2024-11-25,167.79963597170087,170.26683813927568,167.2102929875674,169.2379913330078,21395700
2024-11-22,166.97058387849523,168.07432746409233,165.52223001533417,166.38125610351562,24497000
2024-11-21,175.2561710958645,175.38102944221177,165.12266343870064,169.0482177734375,38839400
2024-11-20,178.62734371232878,178.90702518454475,175.13131006813194,177.12904357910156,15729800
2024-11-19,175.03641805114046,179.96582309430366,174.91754961402577,179.37649536132812,15392900
2024-11-18,174.75674466660527,176.70953111018625,174.2223472650081,176.5996551513672,18725400
2024-11-15,175.44096428915813,175.68069780829796,172.5492406331188,173.6929473876953,21708900
2024-11-14,179.54630680962694,180.24052654964984,175.83052110445558,177.14903259277344,17925800
2024-11-13,181.9435840117087,182.40806866359944,179.91588559929718,180.2854766845703,13969700
2024-11-12,181.17447008554376,183.8164618709321,180.7849126324006,183.11227416992188,14065800
2024-11-11,179.86595311011308,181.87866911496587,179.78604193663656,181.7637939453125,12503400
2024-11-08,181.7937633750887,182.14337286279397,179.36652428990095,179.65618896484375,15021500
2024-11-07,178.90703459922386,182.37310364247196,178.68728268213337,182.0734405517578,16730400
2024-11-06,175.15129569657023,178.43756069138865,174.84163419239505,178.12791442871094,27061500
2024-11-05,170.63641471305547,171.90197722262147,170.17692928568974,171.21575927734375,12518300
2024-11-04,171.04595045731364,171.72517254211823,169.292934406109,170.486572265625,16194000
2024-11-01,171.34560295331048,173.62303326337351,170.11700106562338,172.454345703125,21752900
2024-10-31,174.5220068368585,178.21781091301466,172.3644509116493,172.4943084716797,32801900
2024-10-30,182.2032983314778,183.58172416401078,175.54584251265254,175.94039916992188,49698300
2024-10-29,169.19304410385806,171.66524548184103,168.4688748329976,170.94606018066406,28916100
2024-10-28,170.3966812236567,170.41266955461435,165.60211760655622,168.14923095703125,20858300
2024-10-25,165.17760750375996,167.21028977989147,165.04275073639812,166.80076599121094,14566400
2024-10-24,164.40348120446478,164.862966633834,162.58555157338998,164.3435516357422,12764400
2024-10-23,166.24139686193527,167.4100844491101,163.4475693041026,164.29360961914062,12754300
2024-10-22,164.51335821526936,167.28022350717583,164.48339343071603,166.63096618652344,11958600
2024-10-21,164.39350284394692,166.03164381688842,164.11880532391672,165.61212158203125,11384000
2024-10-18,164.68315687411,166.1814570052866,164.56329774089494,164.8629608154297,13091300
2024-10-17,167.19033606749383,167.73970063468835,164.18373713332832,164.32357788085938,15113400
2024-10-16,165.84185377313815,167.09043727455702,165.02878083042955,166.55105590820312,9968500
2024-10-15,166.95059472266811,168.8983819154721,165.8618335791902,166.7108612060547,14829300
2024-10-14,164.72312838633286,167.43004889126075,164.5932708244699,166.1614990234375,9981800
2024-10-11,163.14491844125786,165.0827224976519,162.31585715725947,164.3335723876953,10946000
2024-10-10,161.9262918980673,164.12480167178114,161.45682329915618,162.9950714111328,12900500
2024-10-09,164.66817765222203,166.0715842494524,160.9374096441174,162.87521362304688,19666400
2024-10-08,165.2425239919952,165.91177814667768,164.1237980764021,165.51222229003906,11723900
2024-10-07,168.94832190836428,169.7074551533261,163.94400496527305,164.20370483398438,14034700
2024-10-04,169.14810293413436,169.3578716717171,166.77081027668547,168.36898803710938,11422100
2024-10-03,165.6320988394479,167.71972677770228,165.1825965896487,167.02052307128906,11004300
2024-10-02,167.56989413027304,168.68863534553668,166.0616107019645,167.1204071044922,12745000
2024-10-01,168.66864505713036,170.24685639829178,165.71199268248043,168.22914123535156,18629500
2024-09-30,164.59327657551455,167.1703548501229,164.45343582765975,167.00054931640625,14070100
2024-09-27,163.7242657889928,166.78079585063347,163.64435461360043,165.10269165039062,13604300
2024-09-26,164.84298524503635,165.31245385597128,163.31472027463025,163.64434814453125,18234500
2024-09-25,162.78531624884735,164.03089711741433,162.590529915743,162.8052978515625,13607900
2024-09-24,164.06386867184287,164.3635317542462,161.84638320015478,163.45455932617188,18774100
2024-09-23,165.15264014819059,166.42120530630135,162.76534900330415,162.88522338867188,15648400
2024-09-20,164.3335710364531,164.563306133998,162.99507793413136,164.45343017578125,46362700
2024-09-19,164.63323457867423,164.80304010702167,162.33783450864624,163.05502319335938,17548200
2024-09-18,160.66772504660898,161.4468399030182,159.47907115910084,160.6277618408203,16756500
2024-09-17,159.9085862777894,161.40688651455386,159.22936415304198,160.09837341308594,12064800
2024-09-16,158.1505891958853,159.05956168163425,157.43140384908375,158.80984497070312,14157600
2024-09-13,156.18481627479954,159.09450976947784,155.93310292862597,158.19053649902344,16733900
2024-09-12,154.63457050017044,155.43366700723274,153.32605740008628,155.36373901367188,21024100
2024-09-11,150.91877326605726,152.30719743582938,148.53148234849232,151.97756958007812,18991500
2024-09-10,151.2783669028401,152.12740974066355,149.37353031894136,149.83999633789062,20401800
2024-09-09,153.45590582289756,154.46475576754793,148.0320513690712,149.3705291748047,28057700
2024-09-06,158.3017925853155,158.83049480687922,151.563312747768,151.75784301757812,24999100
2024-09-05,157.39400436434443,160.62109083996646,157.13464591041972,158.21200561523438,14139500
2024-09-04,157.68828603797215,160.00759516901627,157.05484496658457,157.42393493652344,17410700
2024-09-03,162.91547660800205,162.98032003061525,157.4688269874829,158.22198486328125,26533100
2024-08-30,163.818263057649,164.87566750049032,163.01024702949522,164.70608520507812,18498800
2024-08-29,165.65375574655528,167.2199222744975,161.5857290623454,163.00025939941406,17133800
2024-08-28,166.37198565286047,166.9804939484382,162.88054810611015,164.09756469726562,15208700
2024-08-27,167.19997875058417,167.83341987977147,165.75352890838104,165.97299194335938,13718200
2024-08-26,167.7436359619194,168.96564529480256,165.9131335036615,167.51918029785156,11990300
2024-08-23,166.14256413595498,167.53913316312168,165.25474199265742,167.02040100097656,14281600
2024-08-22,168.6264625881714,169.00553784668986,164.62627792452696,165.0851593017578,19123800
2024-08-21,166.58149119310136,168.2274486438132,166.16252048240128,167.2199249267578,15269600
2024-08-20,168.3272136082098,169.99312642887023,168.2474074871561,168.5466766357422,12622500
2024-08-19,166.59146801697892,168.05787317472556,165.68369049619074,167.988037109375,13100800
2024-08-16,163.0102422030154,166.5415753529905,162.68104767879953,164.3369903564453,16853100
2024-08-15,161.81318526118642,163.1199781153064,161.0949454110431,162.7708282470703,18392500
2024-08-14,163.80829614884786,164.5564614072886,159.13973702101785,161.6336212158203,22515900
2024-08-13,164.7808905421758,166.13257142097672,164.36691249169496,165.52406311035156,12717600
2024-08-12,165.5889150879175,166.29219224550243,163.1499043019161,163.54891967773438,12435000
2024-08-09,161.24956379559694,165.11508418405717,160.53630136851285,164.9853973388672,13549200
2024-08-08,161.94683608660438,165.09512109894575,161.63360888296103,163.43917846679688,15733600
2024-08-07,162.84066457588162,164.38686056827336,159.84800360253888,160.35675048828125,19334200
2024-08-06,160.55127052384475,161.95283210597046,157.74315472075523,160.14724731445312,36146500
2024-08-05,156.98501970001928,165.53406215007433,156.21691431633374,160.2470245361328,34907800
2024-08-02,167.77855935624635,169.7936220936705,165.98295965069318,167.988037109375,18907800
2024-08-01,171.55927052033985,175.25021593921025,170.0928654537449,172.0281219482422,17177800
2024-07-31,174.49208414998458,175.47966775180512,171.2999154864961,172.72640991210938,15650200
2024-07-30,171.40964980277923,172.5269050479179,169.70382632107683,171.4395751953125,13681400
2024-07-29,170.08290106191825,171.7388438104518,169.30481041553955,170.71136474609375,13768900
2024-07-26,168.35714064363887,169.42451517754185,165.45924838983456,168.26734924316406,25150100
2024-07-25,173.82371419718618,174.7713870696077,168.63643853946746,168.7461700439453,28967900
2024-07-24,174.96092936785044,177.5146642078622,173.1453896887478,173.94342041015625,31250700
2024-07-23,183.39026679142356,184.76689575505398,182.88151988904164,183.15086364746094,23772600
2024-07-22,181.90390513973452,183.84913161641725,181.4549938423416,182.90145874023438,16303900
2024-07-19,179.92873963249403,181.52483149590412,178.42243916222756,178.95114135742188,14485900
2024-07-18,183.0909943853675,183.59975650016696,177.77404670489432,178.7815704345703,17877200
2024-07-17,184.22820643773866,184.77686400639317,181.17569461035697,182.17324829101562,17376600
2024-07-16,188.4977459684165,189.87435966626694,184.66712835226258,185.04620361328125,12760100
2024-07-15,186.0337913045147,189.43543778576466,186.0337913045147,187.72962951660156,12186000
2024-07-12,186.46273124656832,188.22840551467343,185.68464059719207,186.3230743408203,14449100
2024-07-11,190.87190681971475,191.9392965040128,186.36297539734664,186.841796875,16452000
2024-07-10,190.2833590576902,192.83709397055367,190.15367221210454,192.18869018554688,12052900
2024-07-09,191.28091395049435,192.38819911990063,189.76462812809547,189.97412109375,10198500
2024-07-08,190.89686758554637,191.2100948172414,188.85687211373173,190.01402282714844,12097600
2024-07-05,186.86175397018982,191.78965613462003,186.86175397018982,191.4904022216797,14303400
2024-07-03,185.84423458442643,187.16099739193504,184.93146453674171,186.9315643310547,7409100
2024-07-02,183.0211702914934,186.4926527487123,182.6121696398131,186.1534881591797,12555500
2024-07-01,184.02869575189413,184.8865925121617,182.282976839143,184.03868103027344,11815900
2024-06-28,185.26565932683323,186.1235560479781,182.87651414746847,182.97128295898438,23032400
2024-06-27,185.19085376197464,187.04131154215597,184.99632349166956,186.4028778076172,13025700
2024-06-26,183.74936803379498,185.47513148060867,183.53989030414039,184.91650390625,13375700
2024-06-25,180.70185910437223,185.29558937298282,180.66194843459428,185.12600708007812,18917700
2024-06-24,180.83652405229552,181.63457001481368,179.78908967783175,180.34771728515625,18198300
2024-06-21,178.05335650155095,182.065505227205,177.62440051681108,179.8190155029297,59728000
2024-06-20,176.27771488940562,178.30274761221096,176.02832647308514,177.2752685546875,16753200
2024-06-18,178.3526129863349,178.47232977667358,175.1903696963065,176.01834106445312,15640300
2024-06-17,176.54703653660326,179.47984663362533,176.05824500140648,178.34263610839844,15272900
2024-06-14,175.42180930133733,178.29275944891629,175.42180930133733,177.9336395263672,12361600
2024-06-13,177.40493229645702,178.07329139591778,176.22782633003789,176.30763244628906,15956900
2024-06-12,179.31026516437785,181.63456695108104,177.34508329367728,179.1207275390625,18600400
2024-06-11,177.28523791690662,177.95359704345114,175.0108167866933,177.75408935546875,14402400
2024-06-10,176.0183236783107,178.03338614366115,173.9533957118273,176.19789123535156,17122200
2024-06-07,177.8210764198521,178.7776308716826,175.1606222905612,175.32005310058594,14716300
2024-06-06,176.79475199215472,178.07018328196713,176.57555363120218,177.7114715576172,14255800
2024-06-05,175.90297741856628,177.33283743447652,174.66242439787212,176.43606567382812,15233900
2024-06-04,173.8254326052945,174.5627887373081,172.5998404976284,174.5030059814453,14066600
2024-06-03,173.2574874590525,175.2303944943627,171.8325991749905,173.79554748535156,20742800
2024-05-31,172.7791808817384,173.79553329751116,170.35788815481504,173.33718872070312,28085200
2024-05-30,176.05741265584328,176.05741265584328,172.60979354101923,172.93861389160156,18844000
2024-05-29,176.1769780421048,177.59189229856364,175.6289441248456,176.76486206054688,15023800
2024-05-28,175.1108088844646,177.87088059052832,175.05101092915075,177.3826446533203,15655300
2024-05-24,175.88803741545732,176.66922717761628,174.57275590621543,175.69871520996094,11400600
2024-05-23,178.13992556483848,179.2658847721692,173.91510025941275,174.43324279785156,14928400
2024-05-22,177.76127849578114,178.21167129439203,176.14708335541994,177.3627166748047,16189400
2024-05-21,177.76128359116808,179.17621306575776,176.67518967434015,178.89720153808594,14706000
2024-05-20,176.67518360339702,179.30573113766596,176.59049643889753,177.82107543945312,17495100
2024-05-17,174.92148236280053,176.8595107840734,174.3535158326,176.65524291992188,16546400
2024-05-16,173.97491056962525,175.7086713647878,173.42687661545773,174.8019256591797,17247300
2024-05-15,171.68313172433574,173.4228828555884,171.41409412564735,173.25747680664062,20958200
2024-05-14,170.97567403367486,172.1614160574727,169.80986466353144,171.314453125,18729500
2024-05-13,165.25322884588954,170.33795574293643,165.1665347312259,170.2881317138672,19648600
2024-05-10,169.08247038082908,170.72655689221446,167.3088444361757,169.68031311035156,18740500
2024-05-09,170.53724507481766,171.8226351491346,169.32161168547344,170.96571350097656,11937700
2024-05-08,170.13867494055083,171.29352204290763,169.9114943965067,170.54721069335938,14569900
2024-05-07,169.5109411169839,172.84895371781545,169.39137559953906,172.36070251464844,21102400
2024-05-06,168.61413773896217,169.29169581642682,167.28889775363655,169.22195434570312,15147900
2024-05-03,168.9329979479425,169.24190084234326,164.38932631461617,168.38497924804688,22767100
2024-05-02,166.07327274719108,167.92661403276392,165.09678567970036,167.85687255859375,17041100
2024-05-01,165.58502005483606,168.20560875659675,164.30960404279213,164.9772186279297,25223200
2024-04-30,166.7807480454706,169.26182357301482,163.91105420679276,164.05055236816406,29420800
2024-04-29,170.15860899035204,170.76642566039837,166.46188494056344,167.2988739013672,35914600
2024-04-26,175.35991417728803,175.78836736422082,170.78633605044507,173.06814575195312,56500800
2024-04-25,152.81092812326548,157.71331129729472,152.22105239559522,157.38449096679688,36197800
2024-04-24,158.52042556623013,160.8121941938056,158.25140316173793,160.5232391357422,19485700
2024-04-23,158.02220255132582,159.90543524739437,157.39944021526932,159.34744262695312,16115400
2024-04-22,155.45143428674442,158.615069923171,155.10269650893756,157.38449096679688,17243900
2024-04-19,157.18520634347013,157.4243525429412,153.35895837688054,155.1624755859375,20063900
2024-04-18,156.3631825019562,157.9175949806136,155.65074598326487,156.89627075195312,14016100
2024-04-17,156.62721653463385,158.11287564524082,155.57598583517958,156.31832885742188,16237800
2024-04-16,155.082770822216,156.66707459145422,154.49488681287485,155.4414825439453,15413200
2024-04-15,159.70616462473123,160.2541985565825,155.5909459777456,155.7703094482422,21140900
2024-04-12,158.83429802050733,161.1210796516623,158.03218737436384,158.6200714111328,16968200
2024-04-11,157.773099603917,160.54314529324995,157.3645638573207,160.21432495117188,17841700
2024-04-10,157.3147488310633,157.5937451337983,155.64075581049497,157.0955352783203,16339200
2024-04-09,156.78665709200604,159.31755662121807,156.07919236456976,157.57382202148438,21538100
2024-04-08,153.46358643519258,156.0941339541208,153.4386820232283,155.5809783935547,16641500
2024-04-05,151.13695170488688,154.28564199977868,150.54009720298788,153.3888702392578,16289800
2024-04-04,154.52476859621166,155.6208211415585,151.33622860332207,151.39601135253906,24184800
2024-04-03,154.36534456183085,155.98951360615538,153.5801714004906,155.81015014648438,17266200
2024-04-02,154.19595021427114,155.4315161289034,152.9105754774357,155.3119354248047,17598100
2024-04-01,151.28640386346316,156.43789185350315,151.10704041250085,155.93968200683594,24469800
2024-03-28,151.45581059137982,152.12341003725055,150.78821114550908,151.71487426757812,21105600
2024-03-27,151.60027921513577,152.14332612606745,149.59249413175579,151.39601135253906,16622000
2024-03-26,150.69853103186887,152.6515052608247,150.48927619097265,151.15687561035156,19312700
2024-03-25,150.4095600308176,150.9137451462837,148.26726362421323,150.6088409423828,15114700
2024-03-22,149.70211770124945,152.01380375387492,149.55264560728025,151.2266387939453,19226300
2024-03-21,149.78183414860183,150.76329307208584,147.48009160046513,148.20748901367188,19843900
2024-03-20,148.25729101600973,149.22381941007393,147.1363187737954,149.14410400390625,17730000
2024-03-19,148.44662927451952,149.08433738873381,146.48368089710854,147.3904266357422,17748400
2024-03-18,148.83522306232322,152.3824751748973,147.60963094571133,147.9484100341797,47676700
2024-03-15,142.89656145954595,143.8232245385374,140.62472562261846,141.66099548339844,41025900
2024-03-14,141.79052223081538,144.21181473346388,140.97843776624688,143.82321166992188,36117900
2024-03-13,139.55855696946134,141.6809360424644,139.50873293783897,140.26602172851562,19637000
2024-03-12,137.75502702910646,139.77775785522647,137.7151769299223,139.1201171875,19019700
2024-03-11,136.5792808581865,139.47885116674465,136.5792808581865,138.4425811767578,22536400
2024-03-08,134.55153610216772,138.48739082554556,134.3173768675231,135.80203247070312,26472400
2024-03-07,133.41064084313805,135.3337388830001,132.18504879747854,134.7558135986328,24107300
2024-03-06,133.75939657689565,134.25760646628555,131.47758676916078,132.0854034423828,23175200
2024-03-05,132.2647707393013,133.54018687674454,131.0790287355471,133.30104064941406,28447600
2024-03-04,136.05114677800287,136.1408361111928,132.38432937436133,133.7195281982422,43571500
2024-03-01,139.1101686581765,139.4987717713732,137.48102776134397,137.5856475830078,28522000
2024-02-29,137.85466817775216,139.44893053594961,137.07746204724742,139.279541015625,35485000
2024-02-28,138.60199211148245,138.7813403669397,136.15079285778955,136.93795776367188,30628700
2024-02-27,138.91087191544486,139.98700699959346,138.00412635322363,139.59840393066406,22364000
2024-02-26,142.9364202385265,143.32502336043294,138.24329139736088,138.2532501220703,33513000
2024-02-23,144.45097474791444,145.43244882596153,144.27161128380402,144.7698211669922,14519400
2024-02-22,145.59685204688338,145.67656745304808,143.49440572228687,144.7997283935547,23024700
2024-02-21,142.12931155607185,143.4645103629072,141.40192940073,143.32501220703125,16499600
2024-02-20,140.43538889799024,142.8158277957992,140.29589075416882,141.6908721923828,18625600
2024-02-16,143.69369718784262,143.96271957026013,141.01332565844572,141.25245666503906,21849700
2024-02-15,143.9428099076388,144.24172368204728,141.37204501861007,143.42466735839844,26724300
2024-02-14,146.84239252957823,147.30075236320795,145.03388801866214,146.61322021484375,16651800
2024-02-13,145.54704874515164,147.50998178033353,144.59047903903283,145.84596252441406,18138500
2024-02-12,149.00459201365058,150.05083571677082,148.02810498601193,148.19749450683594,17236100
2024-02-09,147.42029761378677,150.1554801411711,146.9021550913949,149.6821746826172,21877700
2024-02-08,146.44382716539488,147.08153526381756,145.8957932048378,146.69293212890625,18241300
2024-02-07,145.59685354666468,146.47370781934958,144.69012310103926,146.15484619140625,21436100
2024-02-06,145.4374229018595,146.21462903442645,144.00257613276426,144.88938903808594,21517700
2024-02-05,143.5243045199949,146.14489351807975,143.39478028191945,144.41111755371094,29254400
2024-02-02,140.385586120152,143.36488681912803,137.6753230264608,143.02609252929688,42116900
2024-02-01,143.17556860257073,144.10223175163364,141.75068033157373,142.19908142089844,25526900
2024-01-31,144.86947124297328,145.06875215819224,141.04322293579585,141.29232788085938,43908600
2024-01-30,153.45861447100043,154.4849256924498,152.22803535733792,152.50205993652344,26578900
2024-01-29,153.08994376288354,154.64435628217598,152.3725202610316,154.28564453125,20909300
2024-01-26,152.3226907453782,153.55825677724079,152.25294926518188,153.23939514160156,19494500
2024-01-25,151.1967437911235,154.20592059764948,150.6786012452732,153.08993530273438,21495100
2024-01-24,149.75192384274672,151.0273551642729,149.30353797719988,149.8117218017578,19245000
2024-01-23,147.19112015730613,148.32703801375334,146.66301892956406,148.14767456054688,14113600
2024-01-22,148.17758735010327,149.47790782267836,147.0516281700249,147.18116760253906,21829200
2024-01-19,145.7811839285456,147.50997279943743,145.27800229464944,147.4402313232422,27170900
2024-01-18,142.92646296940157,145.0637877637338,142.83678883362373,144.47091674804688,18876800
2024-01-17,142.3983506209844,142.89656049773194,140.0069340901008,142.37841796875,17884500
2024-01-16,142.9164812308532,145.31785654097203,142.54382728921001,143.5641632080078,19198900
2024-01-12,143.8232198864349,144.22179690011865,142.84673281018704,143.7235870361328,13995200
2024-01-11,144.37624467130036,146.13492493087236,141.7058318214897,143.15562438964844,17471100
2024-01-10,142.00975537019147,144.00756674748428,141.94997261434466,143.28517150878906,16641900
2024-01-09,139.5585417957747,142.2887372677432,139.28950421759316,142.04959106445312,19579700
2024-01-08,137.5059149117014,140.13646224097636,137.38634941623909,140.02685546875,17645300
2024-01-05,137.8566785176243,138.3130313709,136.3600570579476,136.8981170654297,15433200
2024-01-04,139.3493088962382,140.1314868491893,137.51588499085352,137.5457763671875,18253300
2024-01-03,138.10378954601114,140.5848651026956,137.93438480135126,139.85748291015625,18974300
2024-01-02,139.10019855495605,140.1115639594,137.24685727343498,139.06033325195312,20071900
2023-12-29,140.17634058811967,140.9286424583844,139.3991343026671,140.42544555664062,14872700
2023-12-28,141.3421517527707,141.76064623551068,140.32380757602377,140.77418518066406,12192500
2023-12-27,142.31864723372257,142.80689842766074,140.5460094094752,140.93362426757812,17288400
2023-12-26,142.46808564212046,143.42964221583435,141.98980843927873,142.3086700439453,11170100
2023-12-22,141.62116133441856,142.73714672621358,141.54641768065747,142.20904541015625,18494700
2023-12-21,140.2660167235304,141.5215001731532,139.97008296799353,141.29232788085938,18101500
2023-12-20,139.82758782316748,142.56575043945418,138.91088346140006,139.1599884033203,33507300
2023-12-19,137.5059275034081,138.27317497925105,136.9578935920917,137.60557556152344,20661000
2023-12-18,133.38074257302762,137.88456390535382,133.2910684484051,136.69882202148438,25699800
2023-12-15,132.44410502442193,134.3472703050888,132.15515000054256,133.36080932617188,58569400
2023-12-14,134.28750039406762,134.55155103229345,130.59077625474637,132.72311401367188,29619100
2023-12-13,134.06331009068202,134.2974693691823,132.47401917570028,133.49037170410156,25414500
2023-12-12,132.79285911335614,134.058301199058,132.35443200794586,133.16152954101562,26584000
2023-12-11,133.34088868282768,134.3074017832053,132.41421047560536,134.2177276611328,24502900
2023-12-08,135.17430030357767,137.49596003169722,135.08462617947436,136.15078735351562,22990900
2023-12-07,136.11094771924644,139.4987688818564,135.74226206265897,137.95431518554688,38419400
2023-12-06,132.4241804064533,132.83271615823645,130.8398766324559,130.95944213867188,16360600
2023-12-05,129.90324338844874,133.06189230387812,129.26553532987876,131.916015625,19235100
2023-12-04,130.82394720311143,130.9793793257416,128.93671570026552,130.16232299804688,24117100
2023-12-01,132.8426971435547,133.0220454124062,131.678864324313,132.8426971435547,24258400
2023-11-30,135.9116377805653,136.46964557084692,132.3145621405614,133.44052124023438,29913500
2023-11-29,138.4874034267915,139.1699485419244,135.80703179182288,135.91165161132812,21014700
2023-11-28,137.1372571659275,138.16356830787143,136.54935794922955,138.1237030029297,17046900
2023-11-27,137.07747837123486,139.13010071439888,137.0475717895854,137.55575561523438,17886400
2023-11-24,139.0403942336906,139.1769123646107,136.97781342040517,137.72512817382812,8828600
2023-11-22,138.60198770812895,140.5948271276324,138.50233965549052,139.51869201660156,17306400
2023-11-21,137.44614486051037,138.46746903829683,137.21198560749448,138.1237030029297,17648100
2023-11-20,135.01487455365663,137.9294053293182,135.0049158297697,137.42620849609375,19569400
2023-11-17,137.32659188766772,137.50594016379742,134.99495786885882,136.44973754882812,25565300
2023-11-16,136.46965429980503,138.3827783763804,135.59280006314847,138.2034149169922,17615100
2023-11-15,136.15080256934934,136.35008349101375,134.8454950476637,135.89173889160156,15840900
2023-11-14,135.16432768845098,136.7486465837843,134.61630901083717,134.9451141357422,22317300
2023-11-13,132.88253323832873,133.6298480214168,132.29464925796412,133.16152954101562,16409900
2023-11-10,131.05909153903175,133.78928719081307,130.40145083978996,133.5800323486328,20872900
2023-11-09,132.88254029909274,133.48039823899387,131.03915765453013,131.21852111816406,17976500
2023-11-08,131.8861110492388,133.06187898787388,131.68683015165834,132.7828826904297,15093600
2023-11-07,131.50746989912489,132.80281857113684,130.67048098643713,131.92596435546875,19223800
2023-11-06,129.75377810973137,131.08897689536053,129.46480787447587,130.9793701171875,15360400
2023-11-03,128.627812786253,130.26194045257589,128.54809738738874,129.90322875976562,19517900
